reg,date_de_passage,sursaud_cl_age_corona,nbre_pass_corona,nbre_pass_tot,nbre_hospit_corona,nbre_pass_corona_h,nbre_pass_corona_f,nbre_pass_tot_h,nbre_pass_tot_f,nbre_hospit_corona_h,nbre_hospit_corona_f,nbre_acte_corona,nbre_acte_tot,nbre_acte_corona_h,nbre_acte_corona_f,nbre_acte_tot_h,nbre_acte_tot_f
94,2020-04-04,D,2.0,14.0,2.0,,,,,,,,6.0,,,,
94,2020-04-04,E,2.0,26.0,2.0,,,,,,,2.0,6.0,,,,
1,2020-04-05,0,5.0,116.0,1.0,3.0,2.0,63.0,53.0,1.0,,,,,,,
1,2020-04-05,A,3.0,13.0,1.0,,,,,,,,,,,,
1,2020-04-05,B,,48.0,,,,,,,,,,,,,
1,2020-04-05,C,1.0,28.0,,,,,,,,,,,,,
1,2020-04-05,D,1.0,16.0,,,,,,,,,,,,,
1,2020-04-05,E,,11.0,,,,,,,,,,,,,
2,2020-04-05,0,,,,,,,,,,6.0,84.0,6.0,,33.0,51.0
2,2020-04-05,A,,,,,,,,,,,9.0,,,,
2,2020-04-05,B,,,,,,,,,,2.0,22.0,,,,
2,2020-04-05,C,,,,,,,,,,3.0,26.0,,,,
2,2020-04-05,D,,,,,,,,,,,9.0,,,,
2,2020-04-05,E,,,,,,,,,,1.0,18.0,,,,
3,2020-04-05,0,3.0,120.0,1.0,1.0,2.0,64.0,56.0,,1.0,,,,,,
3,2020-04-05,A,,35.0,,,,,,,,,,,,,
3,2020-04-05,B,,52.0,,,,,,,,,,,,,
3,2020-04-05,C,3.0,25.0,1.0,,,,,,,,,,,,
3,2020-04-05,D,,3.0,,,,,,,,,,,,,
3,2020-04-05,E,,5.0,,,,,,,,,,,,,
4,2020-04-05,0,6.0,269.0,5.0,2.0,4.0,156.0,113.0,1.0,4.0,,,,,,
4,2020-04-05,A,,36.0,,,,,,,,,,,,,
4,2020-04-05,B,,95.0,,,,,,,,,,,,,
4,2020-04-05,C,4.0,92.0,3.0,,,,,,,,,,,,
4,2020-04-05,D,1.0,25.0,1.0,,,,,,,,,,,,
4,2020-04-05,E,1.0,21.0,1.0,,,,,,,,,,,,
6,2020-04-05,0,13.0,93.0,4.0,7.0,6.0,48.0,45.0,3.0,1.0,,,,,,
6,2020-04-05,A,,19.0,,,,,,,,,,,,,
6,2020-04-05,B,10.0,54.0,2.0,,,,,,,,,,,,
6,2020-04-05,C,2.0,15.0,1.0,,,,,,,,,,,,
6,2020-04-05,D,1.0,3.0,1.0,,,,,,,,,,,,
6,2020-04-05,E,,2.0,,,,,,,,,,,,,
7,2020-04-05,0,,9.0,,,,5.0,4.0,,,,,,,,
7,2020-04-05,A,,1.0,,,,,,,,,,,,,
7,2020-04-05,B,,3.0,,,,,,,,,,,,,
7,2020-04-05,C,,4.0,,,,,,,,,,,,,
7,2020-04-05,D,,,,,,,,,,,,,,,
7,2020-04-05,E,,1.0,,,,,,,,,,,,,
8,2020-04-05,0,,13.0,,,,9.0,4.0,,,,,,,,
8,2020-04-05,A,,2.0,,,,,,,,,,,,,
8,2020-04-05,B,,6.0,,,,,,,,,,,,,
8,2020-04-05,C,,2.0,,,,,,,,,,,,,
8,2020-04-05,D,,1.0,,,,,,,,,,,,,
8,2020-04-05,E,,2.0,,,,,,,,,,,,,
11,2020-04-05,0,806.0,3716.0,311.0,408.0,398.0,1956.0,1760.0,186.0,125.0,215.0,1230.0,89.0,125.0,511.0,716.0
11,2020-04-05,A,7.0,527.0,3.0,,,,,,,15.0,182.0,,,,
11,2020-04-05,B,309.0,1491.0,52.0,,,,,,,89.0,441.0,,,,
11,2020-04-05,C,273.0,958.0,112.0,,,,,,,70.0,315.0,,,,
11,2020-04-05,D,89.0,282.0,51.0,,,,,,,21.0,108.0,,,,
11,2020-04-05,E,128.0,458.0,93.0,,,,,,,19.0,177.0,,,,
24,2020-04-05,0,61.0,777.0,17.0,22.0,39.0,402.0,375.0,8.0,9.0,29.0,234.0,8.0,21.0,93.0,141.0
24,2020-04-05,A,,114.0,,,,,,,,5.0,38.0,,,,
24,2020-04-05,B,21.0,247.0,3.0,,,,,,,16.0,110.0,,,,
24,2020-04-05,C,18.0,201.0,4.0,,,,,,,5.0,49.0,,,,
24,2020-04-05,D,6.0,72.0,2.0,,,,,,,1.0,16.0,,,,
24,2020-04-05,E,16.0,143.0,8.0,,,,,,,2.0,20.0,,,,
27,2020-04-05,0,139.0,889.0,73.0,62.0,77.0,459.0,430.0,37.0,36.0,37.0,224.0,15.0,22.0,89.0,135.0
27,2020-04-05,A,2.0,106.0,1.0,,,,,,,3.0,38.0,,,,
27,2020-04-05,B,49.0,309.0,13.0,,,,,,,21.0,94.0,,,,
27,2020-04-05,C,35.0,202.0,14.0,,,,,,,10.0,45.0,,,,
27,2020-04-05,D,17.0,102.0,13.0,,,,,,,2.0,14.0,,,,
27,2020-04-05,E,36.0,170.0,32.0,,,,,,,1.0,33.0,,,,
28,2020-04-05,0,68.0,1030.0,33.0,33.0,35.0,542.0,488.0,16.0,17.0,59.0,342.0,19.0,40.0,137.0,205.0
28,2020-04-05,A,,175.0,,,,,,,,7.0,51.0,,,,
28,2020-04-05,B,28.0,374.0,7.0,,,,,,,36.0,156.0,,,,
28,2020-04-05,C,15.0,219.0,7.0,,,,,,,9.0,62.0,,,,
28,2020-04-05,D,9.0,109.0,6.0,,,,,,,3.0,20.0,,,,
28,2020-04-05,E,16.0,153.0,13.0,,,,,,,4.0,53.0,,,,
32,2020-04-05,0,193.0,1707.0,80.0,97.0,96.0,891.0,816.0,46.0,34.0,74.0,494.0,29.0,45.0,220.0,274.0
32,2020-04-05,A,8.0,282.0,1.0,,,,,,,6.0,104.0,,,,
32,2020-04-05,B,66.0,635.0,11.0,,,,,,,40.0,219.0,,,,
32,2020-04-05,C,38.0,386.0,15.0,,,,,,,24.0,102.0,,,,
32,2020-04-05,D,29.0,152.0,21.0,,,,,,,1.0,31.0,,,,
32,2020-04-05,E,52.0,252.0,32.0,,,,,,,3.0,35.0,,,,
44,2020-04-05,0,194.0,1649.0,107.0,97.0,97.0,851.0,798.0,56.0,51.0,136.0,666.0,61.0,75.0,315.0,351.0
44,2020-04-05,A,4.0,258.0,3.0,,,,,,,8.0,106.0,,,,
44,2020-04-05,B,49.0,513.0,11.0,,,,,,,81.0,296.0,,,,
44,2020-04-05,C,51.0,379.0,20.0,,,,,,,23.0,125.0,,,,
44,2020-04-05,D,37.0,194.0,26.0,,,,,,,12.0,51.0,,,,
44,2020-04-05,E,53.0,305.0,47.0,,,,,,,12.0,87.0,,,,
52,2020-04-05,0,111.0,907.0,68.0,53.0,58.0,479.0,428.0,35.0,33.0,62.0,440.0,27.0,35.0,179.0,261.0
52,2020-04-05,A,1.0,179.0,,,,,,,,6.0,96.0,,,,
52,2020-04-05,B,36.0,313.0,19.0,,,,,,,35.0,182.0,,,,
52,2020-04-05,C,29.0,174.0,11.0,,,,,,,15.0,74.0,,,,
52,2020-04-05,D,14.0,79.0,12.0,,,,,,,2.0,21.0,,,,
52,2020-04-05,E,31.0,162.0,26.0,,,,,,,4.0,67.0,,,,
53,2020-04-05,0,78.0,964.0,38.0,36.0,42.0,496.0,468.0,19.0,19.0,28.0,360.0,8.0,20.0,150.0,210.0
53,2020-04-05,A,,187.0,,,,,,,,2.0,60.0,,,,
53,2020-04-05,B,34.0,317.0,10.0,,,,,,,16.0,155.0,,,,
53,2020-04-05,C,20.0,205.0,7.0,,,,,,,4.0,65.0,,,,
53,2020-04-05,D,4.0,81.0,2.0,,,,,,,3.0,22.0,,,,
53,2020-04-05,E,20.0,174.0,19.0,,,,,,,3.0,58.0,,,,
75,2020-04-05,0,164.0,1920.0,95.0,67.0,97.0,988.0,931.0,45.0,50.0,129.0,960.0,43.0,86.0,373.0,587.0
75,2020-04-05,A,7.0,262.0,5.0,,,,,,,8.0,148.0,,,,
75,2020-04-05,B,49.0,611.0,16.0,,,,,,,77.0,439.0,,,,
75,2020-04-05,C,53.0,458.0,28.0,,,,,,,27.0,172.0,,,,
75,2020-04-05,D,14.0,195.0,7.0,,,,,,,3.0,70.0,,,,
75,2020-04-05,E,41.0,394.0,39.0,,,,,,,14.0,131.0,,,,
76,2020-04-05,0,139.0,1855.0,79.0,62.0,77.0,953.0,902.0,36.0,43.0,62.0,370.0,23.0,39.0,154.0,216.0
76,2020-04-05,A,7.0,278.0,2.0,,,,,,,4.0,67.0,,,,
76,2020-04-05,B,43.0,647.0,11.0,,,,,,,39.0,157.0,,,,
76,2020-04-05,C,39.0,428.0,21.0,,,,,,,13.0,71.0,,,,
76,2020-04-05,D,16.0,185.0,13.0,,,,,,,2.0,25.0,,,,
76,2020-04-05,E,34.0,317.0,32.0,,,,,,,4.0,50.0,,,,
84,2020-04-05,0,270.0,2304.0,115.0,120.0,150.0,1177.0,1127.0,55.0,60.0,109.0,823.0,41.0,68.0,341.0,482.0
84,2020-04-05,A,5.0,386.0,2.0,,,,,,,12.0,127.0,,,,
84,2020-04-05,B,105.0,817.0,10.0,,,,,,,55.0,318.0,,,,
84,2020-04-05,C,63.0,535.0,28.0,,,,,,,21.0,174.0,,,,
84,2020-04-05,D,31.0,190.0,19.0,,,,,,,3.0,63.0,,,,
84,2020-04-05,E,66.0,375.0,56.0,,,,,,,18.0,139.0,,,,
93,2020-04-05,0,162.0,1956.0,94.0,82.0,80.0,1015.0,941.0,53.0,41.0,111.0,739.0,38.0,73.0,288.0,451.0
93,2020-04-05,A,2.0,265.0,,,,,,,,13.0,111.0,,,,
93,2020-04-05,B,48.0,735.0,16.0,,,,,,,61.0,275.0,,,,
93,2020-04-05,C,39.0,419.0,19.0,,,,,,,24.0,168.0,,,,
93,2020-04-05,D,26.0,197.0,19.0,,,,,,,4.0,56.0,,,,
93,2020-04-05,E,47.0,340.0,40.0,,,,,,,9.0,129.0,,,,
94,2020-04-05,0,16.0,106.0,15.0,6.0,10.0,55.0,51.0,5.0,10.0,3.0,37.0,2.0,1.0,13.0,24.0
94,2020-04-05,A,2.0,12.0,2.0,,,,,,,1.0,6.0,,,,
94,2020-04-05,B,3.0,40.0,3.0,,,,,,,,13.0,,,,
94,2020-04-05,C,4.0,26.0,3.0,,,,,,,,11.0,,,,
94,2020-04-05,D,1.0,8.0,1.0,,,,,,,1.0,3.0,,,,
94,2020-04-05,E,6.0,20.0,6.0,,,,,,,1.0,4.0,,,,
1,2020-04-06,0,6.0,144.0,3.0,3.0,3.0,62.0,82.0,2.0,1.0,,,,,,
1,2020-04-06,A,3.0,21.0,1.0,,,,,,,,,,,,
1,2020-04-06,B,,50.0,,,,,,,,,,,,,
1,2020-04-06,C,2.0,34.0,1.0,,,,,,,,,,,,
1,2020-04-06,D,,15.0,,,,,,,,,,,,,
1,2020-04-06,E,1.0,24.0,1.0,,,,,,,,,,,,
2,2020-04-06,0,,,,,,,,,,2.0,102.0,,2.0,40.0,62.0
2,2020-04-06,A,,,,,,,,,,,10.0,,,,
2,2020-04-06,B,,,,,,,,,,,26.0,,,,
2,2020-04-06,C,,,,,,,,,,2.0,28.0,,,,
2,2020-04-06,D,,,,,,,,,,,12.0,,,,
2,2020-04-06,E,,,,,,,,,,,26.0,,,,
3,2020-04-06,0,4.0,163.0,1.0,1.0,3.0,74.0,89.0,,1.0,,,,,,
3,2020-04-06,A,,29.0,,,,,,,,,,,,,
3,2020-04-06,B,1.0,85.0,,,,,,,,,,,,,
3,2020-04-06,C,2.0,38.0,,,,,,,,,,,,,
3,2020-04-06,D,1.0,8.0,1.0,,,,,,,,,,,,
3,2020-04-06,E,,3.0,,,,,,,,,,,,,
4,2020-04-06,0,9.0,300.0,5.0,6.0,3.0,169.0,131.0,4.0,1.0,,,,,,
4,2020-04-06,A,1.0,51.0,1.0,,,,,,,,,,,,
4,2020-04-06,B,,99.0,,,,,,,,,,,,,
4,2020-04-06,C,7.0,71.0,3.0,,,,,,,,,,,,
4,2020-04-06,D,,32.0,,,,,,,,,,,,,
4,2020-04-06,E,1.0,47.0,1.0,,,,,,,,,,,,
6,2020-04-06,0,11.0,81.0,5.0,7.0,4.0,42.0,39.0,3.0,2.0,,,,,,
6,2020-04-06,A,2.0,21.0,2.0,,,,,,,,,,,,
6,2020-04-06,B,5.0,43.0,1.0,,,,,,,,,,,,
6,2020-04-06,C,3.0,15.0,1.0,,,,,,,,,,,,
6,2020-04-06,D,1.0,1.0,1.0,,,,,,,,,,,,
6,2020-04-06,E,,1.0,,,,,,,,,,,,,
7,2020-04-06,0,,3.0,,,,2.0,1.0,,,,,,,,
7,2020-04-06,A,,,,,,,,,,,,,,,
7,2020-04-06,B,,2.0,,,,,,,,,,,,,
7,2020-04-06,C,,1.0,,,,,,,,,,,,,
7,2020-04-06,D,,,,,,,,,,,,,,,
7,2020-04-06,E,,,,,,,,,,,,,,,
8,2020-04-06,0,,9.0,,,,5.0,4.0,,,,,,,,
8,2020-04-06,A,,1.0,,,,,,,,,,,,,
8,2020-04-06,B,,7.0,,,,,,,,,,,,,
8,2020-04-06,C,,1.0,,,,,,,,,,,,,
8,2020-04-06,D,,,,,,,,,,,,,,,
8,2020-04-06,E,,,,,,,,,,,,,,,
11,2020-04-06,0,1302.0,4383.0,481.0,620.0,681.0,2243.0,2138.0,279.0,202.0,212.0,1076.0,99.0,113.0,457.0,619.0
11,2020-04-06,A,10.0,520.0,3.0,,,,,,,9.0,131.0,,,,
11,2020-04-06,B,462.0,1608.0,55.0,,,,,,,98.0,389.0,,,,
11,2020-04-06,C,441.0,1197.0,133.0,,,,,,,72.0,273.0,,,,
11,2020-04-06,D,170.0,423.0,115.0,,,,,,,14.0,96.0,,,,
11,2020-04-06,E,219.0,633.0,175.0,,,,,,,18.0,184.0,,,,
24,2020-04-06,0,104.0,864.0,34.0,40.0,64.0,456.0,408.0,14.0,20.0,32.0,188.0,15.0,17.0,90.0,98.0
24,2020-04-06,A,,112.0,,,,,,,,,21.0,,,,
24,2020-04-06,B,33.0,290.0,5.0,,,,,,,23.0,101.0,,,,
24,2020-04-06,C,23.0,180.0,6.0,,,,,,,8.0,36.0,,,,
24,2020-04-06,D,20.0,99.0,10.0,,,,,,,1.0,9.0,,,,
24,2020-04-06,E,28.0,183.0,13.0,,,,,,,,21.0,,,,
27,2020-04-06,0,229.0,1198.0,103.0,87.0,142.0,598.0,599.0,48.0,55.0,41.0,177.0,13.0,28.0,67.0,110.0
27,2020-04-06,A,2.0,118.0,,,,,,,,2.0,25.0,,,,
27,2020-04-06,B,67.0,343.0,18.0,,,,,,,25.0,78.0,,,,
27,2020-04-06,C,81.0,351.0,23.0,,,,,,,9.0,35.0,,,,
27,2020-04-06,D,27.0,147.0,19.0,,,,,,,4.0,19.0,,,,
27,2020-04-06,E,52.0,239.0,43.0,,,,,,,1.0,20.0,,,,
28,2020-04-06,0,91.0,1307.0,29.0,44.0,47.0,679.0,626.0,15.0,14.0,56.0,277.0,27.0,29.0,127.0,150.0
28,2020-04-06,A,3.0,157.0,,,,,,,,1.0,32.0,,,,
28,2020-04-06,B,29.0,422.0,10.0,,,,,,,39.0,145.0,,,,
28,2020-04-06,C,35.0,308.0,7.0,,,,,,,13.0,56.0,,,,
28,2020-04-06,D,9.0,168.0,4.0,,,,,,,2.0,17.0,,,,
28,2020-04-06,E,15.0,252.0,8.0,,,,,,,1.0,27.0,,,,
32,2020-04-06,0,293.0,1984.0,98.0,127.0,166.0,986.0,998.0,48.0,50.0,81.0,557.0,32.0,49.0,230.0,327.0
32,2020-04-06,A,5.0,241.0,1.0,,,,,,,5.0,89.0,,,,
32,2020-04-06,B,93.0,700.0,17.0,,,,,,,50.0,291.0,,,,
32,2020-04-06,C,94.0,494.0,25.0,,,,,,,16.0,103.0,,,,
32,2020-04-06,D,36.0,221.0,18.0,,,,,,,4.0,32.0,,,,
32,2020-04-06,E,65.0,328.0,37.0,,,,,,,6.0,38.0,,,,
44,2020-04-06,0,359.0,2047.0,188.0,152.0,207.0,1050.0,997.0,98.0,90.0,116.0,543.0,60.0,55.0,245.0,297.0
44,2020-04-06,A,4.0,275.0,,,,,,,,1.0,63.0,,,,
44,2020-04-06,B,87.0,618.0,12.0,,,,,,,64.0,225.0,,,,
44,2020-04-06,C,116.0,494.0,50.0,,,,,,,31.0,124.0,,,,
44,2020-04-06,D,50.0,240.0,34.0,,,,,,,8.0,44.0,,,,
44,2020-04-06,E,102.0,420.0,92.0,,,,,,,12.0,85.0,,,,
52,2020-04-06,0,182.0,1109.0,89.0,75.0,107.0,555.0,554.0,46.0,43.0,41.0,320.0,23.0,18.0,159.0,161.0
52,2020-04-06,A,4.0,154.0,3.0,,,,,,,5.0,40.0,,,,
52,2020-04-06,B,72.0,363.0,15.0,,,,,,,26.0,147.0,,,,
52,2020-04-06,C,43.0,277.0,22.0,,,,,,,6.0,63.0,,,,
52,2020-04-06,D,21.0,119.0,16.0,,,,,,,,21.0,,,,
52,2020-04-06,E,42.0,196.0,33.0,,,,,,,4.0,49.0,,,,
53,2020-04-06,0,91.0,1251.0,50.0,37.0,54.0,624.0,627.0,25.0,25.0,12.0,229.0,3.0,9.0,95.0,134.0
53,2020-04-06,A,,177.0,,,,,,,,,23.0,,,,
53,2020-04-06,B,37.0,365.0,9.0,,,,,,,5.0,114.0,,,,
53,2020-04-06,C,23.0,266.0,17.0,,,,,,,3.0,40.0,,,,
53,2020-04-06,D,13.0,153.0,8.0,,,,,,,2.0,20.0,,,,
53,2020-04-06,E,18.0,290.0,16.0,,,,,,,2.0,32.0,,,,
75,2020-04-06,0,210.0,2231.0,110.0,100.0,110.0,1106.0,1125.0,56.0,54.0,85.0,770.0,34.0,51.0,322.0,448.0
75,2020-04-06,A,4.0,237.0,,,,,,,,6.0,113.0,,,,
75,2020-04-06,B,65.0,653.0,17.0,,,,,,,48.0,357.0,,,,
75,2020-04-06,C,66.0,555.0,27.0,,,,,,,24.0,148.0,,,,
75,2020-04-06,D,17.0,244.0,12.0,,,,,,,4.0,60.0,,,,
75,2020-04-06,E,58.0,542.0,54.0,,,,,,,3.0,92.0,,,,
76,2020-04-06,0,198.0,2174.0,96.0,80.0,118.0,1100.0,1074.0,38.0,58.0,38.0,249.0,20.0,18.0,105.0,144.0
76,2020-04-06,A,8.0,241.0,4.0,,,,,,,1.0,36.0,,,,
76,2020-04-06,B,72.0,763.0,18.0,,,,,,,27.0,118.0,,,,
76,2020-04-06,C,50.0,523.0,19.0,,,,,,,8.0,56.0,,,,
76,2020-04-06,D,19.0,234.0,13.0,,,,,,,1.0,17.0,,,,
76,2020-04-06,E,49.0,412.0,42.0,,,,,,,1.0,22.0,,,,
84,2020-04-06,0,429.0,2794.0,172.0,193.0,236.0,1402.0,1392.0,87.0,85.0,125.0,648.0,63.0,62.0,303.0,345.0
84,2020-04-06,A,9.0,385.0,1.0,,,,,,,4.0,72.0,,,,
84,2020-04-06,B,140.0,945.0,13.0,,,,,,,57.0,275.0,,,,
84,2020-04-06,C,126.0,661.0,43.0,,,,,,,31.0,131.0,,,,
84,2020-04-06,D,61.0,298.0,37.0,,,,,,,11.0,51.0,,,,
84,2020-04-06,E,93.0,505.0,78.0,,,,,,,22.0,119.0,,,,
93,2020-04-06,0,207.0,2124.0,127.0,88.0,119.0,1083.0,1041.0,66.0,61.0,82.0,647.0,32.0,50.0,253.0,394.0
93,2020-04-06,A,,281.0,,,,,,,,6.0,89.0,,,,
93,2020-04-06,B,50.0,682.0,13.0,,,,,,,51.0,277.0,,,,
93,2020-04-06,C,75.0,526.0,42.0,,,,,,,20.0,125.0,,,,
93,2020-04-06,D,18.0,215.0,14.0,,,,,,,2.0,60.0,,,,
93,2020-04-06,E,64.0,420.0,58.0,,,,,,,3.0,95.0,,,,
94,2020-04-06,0,23.0,131.0,21.0,11.0,12.0,64.0,67.0,11.0,10.0,3.0,31.0,1.0,2.0,14.0,17.0
94,2020-04-06,A,,7.0,,,,,,,,,2.0,,,,
94,2020-04-06,B,7.0,48.0,7.0,,,,,,,3.0,14.0,,,,
94,2020-04-06,C,13.0,47.0,11.0,,,,,,,,7.0,,,,
94,2020-04-06,D,1.0,12.0,1.0,,,,,,,,3.0,,,,
94,2020-04-06,E,2.0,17.0,2.0,,,,,,,,5.0,,,,
1,2020-04-07,0,11.0,141.0,5.0,8.0,3.0,65.0,76.0,3.0,2.0,,,,,,
1,2020-04-07,A,4.0,18.0,,,,,,,,,,,,,
1,2020-04-07,B,,54.0,,,,,,,,,,,,,
1,2020-04-07,C,4.0,34.0,2.0,,,,,,,,,,,,
1,2020-04-07,D,1.0,12.0,1.0,,,,,,,,,,,,
1,2020-04-07,E,2.0,23.0,2.0,,,,,,,,,,,,
2,2020-04-07,0,,,,,,,,,,,81.0,,,30.0,51.0
2,2020-04-07,A,,,,,,,,,,,6.0,,,,
2,2020-04-07,B,,,,,,,,,,,18.0,,,,
2,2020-04-07,C,,,,,,,,,,,25.0,,,,
2,2020-04-07,D,,,,,,,,,,,10.0,,,,
2,2020-04-07,E,,,,,,,,,,,22.0,,,,
3,2020-04-07,0,3.0,140.0,1.0,1.0,2.0,71.0,69.0,,1.0,,,,,,
3,2020-04-07,A,,30.0,,,,,,,,,,,,,
3,2020-04-07,B,3.0,76.0,1.0,,,,,,,,,,,,
3,2020-04-07,C,,24.0,,,,,,,,,,,,,
3,2020-04-07,D,,6.0,,,,,,,,,,,,,
3,2020-04-07,E,,4.0,,,,,,,,,,,,,
4,2020-04-07,0,11.0,313.0,9.0,7.0,4.0,178.0,135.0,6.0,3.0,,,,,,
4,2020-04-07,A,1.0,43.0,1.0,,,,,,,,,,,,
4,2020-04-07,B,4.0,117.0,4.0,,,,,,,,,,,,
4,2020-04-07,C,2.0,79.0,,,,,,,,,,,,,
4,2020-04-07,D,2.0,35.0,2.0,,,,,,,,,,,,
4,2020-04-07,E,2.0,39.0,2.0,,,,,,,,,,,,
6,2020-04-07,0,6.0,80.0,4.0,5.0,1.0,42.0,38.0,4.0,,,,,,,
6,2020-04-07,A,,20.0,,,,,,,,,,,,,
6,2020-04-07,B,1.0,32.0,,,,,,,,,,,,,
6,2020-04-07,C,2.0,18.0,1.0,,,,,,,,,,,,
6,2020-04-07,D,3.0,7.0,3.0,,,,,,,,,,,,
6,2020-04-07,E,,3.0,,,,,,,,,,,,,
7,2020-04-07,0,,10.0,,,,7.0,3.0,,,,,,,,
7,2020-04-07,A,,,,,,,,,,,,,,,
7,2020-04-07,B,,5.0,,,,,,,,,,,,,
7,2020-04-07,C,,4.0,,,,,,,,,,,,,
7,2020-04-07,D,,,,,,,,,,,,,,,
7,2020-04-07,E,,1.0,,,,,,,,,,,,,
8,2020-04-07,0,,14.0,,,,10.0,4.0,,,,,,,,
8,2020-04-07,A,,1.0,,,,,,,,,,,,,
8,2020-04-07,B,,8.0,,,,,,,,,,,,,
8,2020-04-07,C,,2.0,,,,,,,,,,,,,
8,2020-04-07,D,,2.0,,,,,,,,,,,,,
8,2020-04-07,E,,1.0,,,,,,,,,,,,,
11,2020-04-07,0,1040.0,4203.0,357.0,515.0,525.0,2213.0,1990.0,216.0,141.0,190.0,1029.0,78.0,112.0,420.0,609.0
11,2020-04-07,A,10.0,520.0,,,,,,,,9.0,128.0,,,,
11,2020-04-07,B,408.0,1633.0,50.0,,,,,,,78.0,405.0,,,,
11,2020-04-07,C,361.0,1134.0,113.0,,,,,,,59.0,222.0,,,,
11,2020-04-07,D,97.0,356.0,63.0,,,,,,,20.0,91.0,,,,
11,2020-04-07,E,164.0,560.0,131.0,,,,,,,23.0,177.0,,,,
24,2020-04-07,0,104.0,960.0,28.0,43.0,61.0,513.0,447.0,13.0,15.0,18.0,152.0,10.0,8.0,67.0,85.0
24,2020-04-07,A,1.0,146.0,,,,,,,,,17.0,,,,
24,2020-04-07,B,32.0,279.0,6.0,,,,,,,8.0,76.0,,,,
24,2020-04-07,C,29.0,216.0,6.0,,,,,,,7.0,34.0,,,,
24,2020-04-07,D,12.0,99.0,6.0,,,,,,,2.0,9.0,,,,
24,2020-04-07,E,30.0,220.0,10.0,,,,,,,1.0,16.0,,,,
27,2020-04-07,0,182.0,1171.0,82.0,65.0,117.0,565.0,606.0,29.0,53.0,22.0,123.0,6.0,16.0,44.0,79.0
27,2020-04-07,A,4.0,113.0,2.0,,,,,,,2.0,18.0,,,,
27,2020-04-07,B,58.0,366.0,9.0,,,,,,,11.0,47.0,,,,
27,2020-04-07,C,52.0,282.0,19.0,,,,,,,7.0,33.0,,,,
27,2020-04-07,D,20.0,137.0,13.0,,,,,,,1.0,9.0,,,,
27,2020-04-07,E,48.0,273.0,39.0,,,,,,,1.0,16.0,,,,
28,2020-04-07,0,79.0,1283.0,27.0,33.0,46.0,685.0,597.0,16.0,11.0,53.0,261.0,25.0,28.0,114.0,147.0
28,2020-04-07,A,1.0,202.0,,,,,,,,4.0,33.0,,,,
28,2020-04-07,B,29.0,422.0,8.0,,,,,,,35.0,136.0,,,,
28,2020-04-07,C,27.0,301.0,5.0,,,,,,,7.0,56.0,,,,
28,2020-04-07,D,11.0,146.0,6.0,,,,,,,4.0,13.0,,,,
28,2020-04-07,E,11.0,212.0,8.0,,,,,,,3.0,22.0,,,,
32,2020-04-07,0,248.0,1956.0,95.0,96.0,152.0,1018.0,938.0,38.0,57.0,68.0,447.0,33.0,35.0,212.0,235.0
32,2020-04-07,A,2.0,281.0,1.0,,,,,,,4.0,73.0,,,,
32,2020-04-07,B,73.0,677.0,8.0,,,,,,,47.0,223.0,,,,
32,2020-04-07,C,82.0,462.0,30.0,,,,,,,16.0,96.0,,,,
32,2020-04-07,D,26.0,197.0,15.0,,,,,,,1.0,17.0,,,,
32,2020-04-07,E,65.0,339.0,41.0,,,,,,,,33.0,,,,
44,2020-04-07,0,306.0,1867.0,161.0,150.0,156.0,903.0,963.0,94.0,67.0,77.0,479.0,33.0,43.0,212.0,266.0
44,2020-04-07,A,3.0,232.0,2.0,,,,,,,2.0,63.0,,,,
44,2020-04-07,B,87.0,601.0,16.0,,,,,,,45.0,208.0,,,,
44,2020-04-07,C,100.0,438.0,44.0,,,,,,,23.0,108.0,,,,
44,2020-04-07,D,43.0,194.0,35.0,,,,,,,3.0,42.0,,,,
44,2020-04-07,E,73.0,402.0,64.0,,,,,,,4.0,56.0,,,,
52,2020-04-07,0,156.0,1072.0,74.0,76.0,80.0,574.0,498.0,41.0,33.0,41.0,301.0,15.0,25.0,126.0,174.0
52,2020-04-07,A,,163.0,,,,,,,,8.0,51.0,,,,
52,2020-04-07,B,49.0,339.0,6.0,,,,,,,18.0,118.0,,,,
52,2020-04-07,C,52.0,281.0,24.0,,,,,,,9.0,51.0,,,,
52,2020-04-07,D,12.0,99.0,8.0,,,,,,,1.0,25.0,,,,
52,2020-04-07,E,43.0,190.0,36.0,,,,,,,5.0,55.0,,,,
53,2020-04-07,0,98.0,1115.0,46.0,38.0,60.0,535.0,579.0,21.0,25.0,14.0,212.0,7.0,7.0,98.0,114.0
53,2020-04-07,A,,162.0,,,,,,,,,19.0,,,,
53,2020-04-07,B,43.0,339.0,10.0,,,,,,,9.0,91.0,,,,
53,2020-04-07,C,30.0,265.0,15.0,,,,,,,2.0,48.0,,,,
53,2020-04-07,D,2.0,111.0,,,,,,,,1.0,20.0,,,,
53,2020-04-07,E,23.0,238.0,21.0,,,,,,,2.0,34.0,,,,
75,2020-04-07,0,189.0,2190.0,111.0,85.0,104.0,1135.0,1055.0,60.0,51.0,83.0,755.0,31.0,52.0,346.0,409.0
75,2020-04-07,A,2.0,254.0,2.0,,,,,,,7.0,111.0,,,,
75,2020-04-07,B,66.0,706.0,15.0,,,,,,,47.0,329.0,,,,
75,2020-04-07,C,43.0,482.0,22.0,,,,,,,19.0,160.0,,,,
