dep,date_de_passage,sursaud_cl_age_corona,nbre_pass_corona,nbre_pass_tot,nbre_hospit_corona,nbre_pass_corona_h,nbre_pass_corona_f,nbre_pass_tot_h,nbre_pass_tot_f,nbre_hospit_corona_h,nbre_hospit_corona_f,nbre_acte_corona,nbre_acte_tot,nbre_acte_corona_h,nbre_acte_corona_f,nbre_acte_tot_h,nbre_acte_tot_f
50,2020-03-12,0.0,0.0,350.0,0.0,0.0,0.0,189.0,161.0,0.0,0.0,1.0,159.0,0.0,1.0,72.0,87.0
50,2020-03-13,0.0,1.0,314.0,1.0,1.0,0.0,163.0,151.0,1.0,0.0,0.0,167.0,0.0,0.0,74.0,93.0
50,2020-03-14,0.0,2.0,326.0,2.0,2.0,0.0,171.0,155.0,2.0,0.0,0.0,194.0,0.0,0.0,79.0,115.0
50,2020-03-15,0.0,9.0,270.0,2.0,2.0,7.0,161.0,109.0,1.0,1.0,9.0,175.0,1.0,8.0,74.0,101.0
50,2020-03-16,0.0,0.0,266.0,0.0,0.0,0.0,142.0,124.0,0.0,0.0,27.0,189.0,11.0,16.0,78.0,111.0
50,2020-03-17,0.0,3.0,205.0,3.0,2.0,1.0,109.0,96.0,2.0,1.0,8.0,126.0,4.0,4.0,43.0,83.0
50,2020-03-18,0.0,8.0,172.0,6.0,5.0,3.0,95.0,77.0,5.0,1.0,12.0,94.0,5.0,7.0,48.0,46.0
51,2020-02-24,0.0,0.0,347.0,0.0,0.0,0.0,185.0,162.0,0.0,0.0,0.0,50.0,0.0,0.0,22.0,28.0
51,2020-02-25,0.0,0.0,322.0,0.0,0.0,0.0,157.0,165.0,0.0,0.0,0.0,42.0,0.0,0.0,16.0,26.0
51,2020-02-26,0.0,0.0,360.0,0.0,0.0,0.0,185.0,175.0,0.0,0.0,0.0,47.0,0.0,0.0,21.0,26.0
51,2020-02-27,0.0,0.0,307.0,0.0,0.0,0.0,149.0,157.0,0.0,0.0,0.0,52.0,0.0,0.0,29.0,23.0
51,2020-02-28,0.0,0.0,294.0,0.0,0.0,0.0,153.0,141.0,0.0,0.0,0.0,46.0,0.0,0.0,19.0,27.0
51,2020-02-29,0.0,0.0,310.0,0.0,0.0,0.0,154.0,156.0,0.0,0.0,0.0,76.0,0.0,0.0,36.0,40.0
51,2020-03-01,0.0,0.0,255.0,0.0,0.0,0.0,121.0,134.0,0.0,0.0,0.0,77.0,0.0,0.0,41.0,35.0
51,2020-03-02,0.0,1.0,359.0,1.0,1.0,0.0,173.0,186.0,1.0,0.0,0.0,42.0,0.0,0.0,19.0,23.0
51,2020-03-03,0.0,1.0,311.0,1.0,0.0,1.0,160.0,151.0,0.0,1.0,0.0,34.0,0.0,0.0,19.0,15.0
51,2020-03-04,0.0,0.0,370.0,0.0,0.0,0.0,205.0,165.0,0.0,0.0,0.0,39.0,0.0,0.0,21.0,18.0
51,2020-03-05,0.0,0.0,358.0,0.0,0.0,0.0,199.0,159.0,0.0,0.0,0.0,39.0,0.0,0.0,17.0,22.0
51,2020-03-06,0.0,3.0,355.0,0.0,2.0,1.0,190.0,165.0,0.0,0.0,0.0,38.0,0.0,0.0,16.0,22.0
51,2020-03-07,0.0,2.0,338.0,1.0,1.0,1.0,188.0,150.0,1.0,0.0,0.0,76.0,0.0,0.0,27.0,47.0
51,2020-03-08,0.0,1.0,341.0,1.0,1.0,0.0,175.0,166.0,1.0,0.0,0.0,83.0,0.0,0.0,35.0,48.0
51,2020-03-09,0.0,3.0,347.0,1.0,0.0,3.0,173.0,172.0,0.0,1.0,0.0,23.0,0.0,0.0,10.0,13.0
51,2020-03-10,0.0,4.0,344.0,2.0,2.0,2.0,189.0,155.0,1.0,1.0,0.0,44.0,0.0,0.0,18.0,26.0
51,2020-03-11,0.0,0.0,366.0,0.0,0.0,0.0,189.0,177.0,0.0,0.0,0.0,40.0,0.0,0.0,17.0,23.0
51,2020-03-12,0.0,1.0,330.0,1.0,0.0,1.0,169.0,161.0,0.0,1.0,0.0,23.0,0.0,0.0,10.0,13.0
51,2020-03-13,0.0,0.0,273.0,0.0,0.0,0.0,154.0,119.0,0.0,0.0,1.0,33.0,0.0,1.0,14.0,19.0
51,2020-03-14,0.0,3.0,312.0,1.0,1.0,2.0,154.0,158.0,0.0,1.0,0.0,25.0,0.0,0.0,6.0,19.0
51,2020-03-15,0.0,3.0,202.0,0.0,1.0,2.0,125.0,77.0,0.0,0.0,6.0,79.0,1.0,5.0,33.0,46.0
51,2020-03-16,0.0,2.0,244.0,1.0,1.0,1.0,123.0,120.0,1.0,0.0,4.0,28.0,1.0,3.0,10.0,18.0
51,2020-03-17,0.0,15.0,199.0,9.0,11.0,4.0,123.0,76.0,6.0,3.0,6.0,31.0,3.0,3.0,15.0,16.0
51,2020-03-18,0.0,11.0,150.0,3.0,5.0,6.0,76.0,74.0,1.0,2.0,5.0,34.0,2.0,3.0,15.0,19.0
52,2020-02-24,0.0,0.0,131.0,0.0,0.0,0.0,72.0,59.0,0.0,0.0,,,,,,
52,2020-02-25,0.0,0.0,141.0,0.0,0.0,0.0,70.0,71.0,0.0,0.0,,,,,,
52,2020-02-26,0.0,0.0,119.0,0.0,0.0,0.0,59.0,60.0,0.0,0.0,,,,,,
52,2020-02-27,0.0,0.0,101.0,0.0,0.0,0.0,57.0,44.0,0.0,0.0,,,,,,
52,2020-02-28,0.0,0.0,122.0,0.0,0.0,0.0,58.0,64.0,0.0,0.0,,,,,,
52,2020-02-29,0.0,0.0,100.0,0.0,0.0,0.0,57.0,43.0,0.0,0.0,,,,,,
52,2020-03-01,0.0,0.0,128.0,0.0,0.0,0.0,62.0,65.0,0.0,0.0,,,,,,
52,2020-03-02,0.0,0.0,144.0,0.0,0.0,0.0,64.0,80.0,0.0,0.0,,,,,,
52,2020-03-03,0.0,0.0,112.0,0.0,0.0,0.0,51.0,61.0,0.0,0.0,,,,,,
52,2020-03-04,0.0,0.0,135.0,0.0,0.0,0.0,74.0,60.0,0.0,0.0,,,,,,
52,2020-03-05,0.0,0.0,155.0,0.0,0.0,0.0,85.0,70.0,0.0,0.0,,,,,,
52,2020-03-06,0.0,0.0,97.0,0.0,0.0,0.0,41.0,56.0,0.0,0.0,,,,,,
52,2020-03-07,0.0,0.0,117.0,0.0,0.0,0.0,64.0,53.0,0.0,0.0,,,,,,
52,2020-03-08,0.0,0.0,121.0,0.0,0.0,0.0,64.0,57.0,0.0,0.0,,,,,,
52,2020-03-09,0.0,0.0,137.0,0.0,0.0,0.0,69.0,68.0,0.0,0.0,,,,,,
52,2020-03-10,0.0,0.0,112.0,0.0,0.0,0.0,54.0,58.0,0.0,0.0,,,,,,
52,2020-03-11,0.0,0.0,81.0,0.0,0.0,0.0,42.0,39.0,0.0,0.0,,,,,,
52,2020-03-12,0.0,0.0,141.0,0.0,0.0,0.0,69.0,72.0,0.0,0.0,,,,,,
52,2020-03-13,0.0,3.0,140.0,1.0,2.0,1.0,75.0,65.0,1.0,0.0,,,,,,
52,2020-03-14,0.0,0.0,85.0,0.0,0.0,0.0,45.0,40.0,0.0,0.0,,,,,,
52,2020-03-15,0.0,0.0,115.0,0.0,0.0,0.0,50.0,65.0,0.0,0.0,,,,,,
52,2020-03-16,0.0,0.0,91.0,0.0,0.0,0.0,46.0,45.0,0.0,0.0,,,,,,
52,2020-03-17,0.0,1.0,97.0,0.0,0.0,1.0,42.0,55.0,0.0,0.0,,,,,,
52,2020-03-18,0.0,10.0,64.0,0.0,5.0,5.0,35.0,29.0,0.0,0.0,,,,,,
53,2020-02-24,0.0,0.0,86.0,0.0,0.0,0.0,42.0,44.0,0.0,0.0,,,,,,
53,2020-02-25,0.0,0.0,75.0,0.0,0.0,0.0,36.0,39.0,0.0,0.0,,,,,,
53,2020-02-26,0.0,0.0,73.0,0.0,0.0,0.0,35.0,38.0,0.0,0.0,,,,,,
53,2020-02-27,0.0,0.0,62.0,0.0,0.0,0.0,29.0,33.0,0.0,0.0,,,,,,
53,2020-02-28,0.0,0.0,74.0,0.0,0.0,0.0,39.0,35.0,0.0,0.0,,,,,,
53,2020-02-29,0.0,0.0,57.0,0.0,0.0,0.0,34.0,23.0,0.0,0.0,,,,,,
53,2020-03-01,0.0,0.0,67.0,0.0,0.0,0.0,37.0,30.0,0.0,0.0,,,,,,
53,2020-03-02,0.0,0.0,111.0,0.0,0.0,0.0,64.0,47.0,0.0,0.0,,,,,,
53,2020-03-03,0.0,0.0,82.0,0.0,0.0,0.0,44.0,38.0,0.0,0.0,,,,,,
53,2020-03-04,0.0,0.0,59.0,0.0,0.0,0.0,31.0,28.0,0.0,0.0,,,,,,
53,2020-03-05,0.0,0.0,70.0,0.0,0.0,0.0,42.0,28.0,0.0,0.0,,,,,,
53,2020-03-06,0.0,0.0,67.0,0.0,0.0,0.0,36.0,31.0,0.0,0.0,,,,,,
53,2020-03-07,0.0,2.0,89.0,0.0,1.0,1.0,48.0,41.0,0.0,0.0,,,,,,
53,2020-03-08,0.0,0.0,39.0,0.0,0.0,0.0,21.0,18.0,0.0,0.0,,,,,,
53,2020-03-09,0.0,0.0,82.0,0.0,0.0,0.0,37.0,45.0,0.0,0.0,,,,,,
53,2020-03-10,0.0,0.0,70.0,0.0,0.0,0.0,38.0,32.0,0.0,0.0,,,,,,
53,2020-03-11,0.0,0.0,58.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,,,,,,
53,2020-03-12,0.0,0.0,88.0,0.0,0.0,0.0,51.0,37.0,0.0,0.0,,,,,,
53,2020-03-13,0.0,0.0,61.0,0.0,0.0,0.0,29.0,32.0,0.0,0.0,,,,,,
53,2020-03-14,0.0,0.0,48.0,0.0,0.0,0.0,21.0,27.0,0.0,0.0,,,,,,
53,2020-03-15,0.0,0.0,56.0,0.0,0.0,0.0,27.0,29.0,0.0,0.0,,,,,,
53,2020-03-16,0.0,0.0,53.0,0.0,0.0,0.0,24.0,29.0,0.0,0.0,,,,,,
53,2020-03-17,0.0,0.0,32.0,0.0,0.0,0.0,18.0,14.0,0.0,0.0,,,,,,
53,2020-03-18,0.0,1.0,45.0,0.0,0.0,1.0,27.0,18.0,0.0,0.0,,,,,,
54,2020-02-24,0.0,0.0,419.0,0.0,0.0,0.0,227.0,192.0,0.0,0.0,0.0,155.0,0.0,0.0,56.0,99.0
54,2020-02-25,0.0,0.0,380.0,0.0,0.0,0.0,189.0,191.0,0.0,0.0,0.0,122.0,0.0,0.0,55.0,67.0
54,2020-02-26,0.0,0.0,365.0,0.0,0.0,0.0,174.0,191.0,0.0,0.0,0.0,120.0,0.0,0.0,49.0,71.0
54,2020-02-27,0.0,0.0,385.0,0.0,0.0,0.0,201.0,184.0,0.0,0.0,0.0,111.0,0.0,0.0,40.0,71.0
54,2020-02-28,0.0,0.0,376.0,0.0,0.0,0.0,183.0,193.0,0.0,0.0,0.0,127.0,0.0,0.0,47.0,80.0
54,2020-02-29,0.0,0.0,421.0,0.0,0.0,0.0,209.0,212.0,0.0,0.0,0.0,250.0,0.0,0.0,120.0,130.0
54,2020-03-01,0.0,0.0,402.0,0.0,0.0,0.0,216.0,186.0,0.0,0.0,0.0,262.0,0.0,0.0,110.0,152.0
54,2020-03-02,0.0,0.0,447.0,0.0,0.0,0.0,230.0,217.0,0.0,0.0,0.0,134.0,0.0,0.0,59.0,75.0
54,2020-03-03,0.0,0.0,385.0,0.0,0.0,0.0,186.0,199.0,0.0,0.0,0.0,149.0,0.0,0.0,67.0,82.0
54,2020-03-04,0.0,0.0,413.0,0.0,0.0,0.0,205.0,208.0,0.0,0.0,0.0,108.0,0.0,0.0,43.0,65.0
54,2020-03-05,0.0,0.0,390.0,0.0,0.0,0.0,218.0,172.0,0.0,0.0,0.0,156.0,0.0,0.0,79.0,77.0
54,2020-03-06,0.0,1.0,412.0,0.0,0.0,1.0,223.0,189.0,0.0,0.0,0.0,123.0,0.0,0.0,53.0,70.0
54,2020-03-07,0.0,0.0,390.0,0.0,0.0,0.0,204.0,185.0,0.0,0.0,0.0,224.0,0.0,0.0,98.0,126.0
54,2020-03-08,0.0,2.0,425.0,0.0,2.0,0.0,224.0,201.0,0.0,0.0,1.0,254.0,0.0,1.0,104.0,150.0
54,2020-03-09,0.0,0.0,419.0,0.0,0.0,0.0,212.0,207.0,0.0,0.0,0.0,156.0,0.0,0.0,64.0,92.0
54,2020-03-10,0.0,1.0,404.0,0.0,1.0,0.0,216.0,188.0,0.0,0.0,1.0,124.0,0.0,1.0,54.0,70.0
54,2020-03-11,0.0,4.0,389.0,2.0,2.0,2.0,215.0,174.0,1.0,1.0,0.0,125.0,0.0,0.0,54.0,71.0
54,2020-03-12,0.0,3.0,414.0,1.0,2.0,1.0,218.0,196.0,1.0,0.0,0.0,142.0,0.0,0.0,63.0,79.0
54,2020-03-13,0.0,3.0,384.0,2.0,2.0,1.0,210.0,174.0,1.0,1.0,2.0,143.0,0.0,2.0,64.0,79.0
54,2020-03-14,0.0,3.0,382.0,2.0,1.0,2.0,186.0,196.0,1.0,1.0,5.0,260.0,2.0,3.0,113.0,147.0
54,2020-03-15,0.0,2.0,320.0,1.0,1.0,1.0,168.0,152.0,1.0,0.0,2.0,298.0,0.0,2.0,141.0,157.0
54,2020-03-16,0.0,7.0,289.0,5.0,5.0,2.0,147.0,142.0,4.0,1.0,1.0,131.0,0.0,1.0,59.0,72.0
54,2020-03-17,0.0,12.0,217.0,5.0,5.0,7.0,110.0,107.0,3.0,2.0,1.0,142.0,0.0,1.0,56.0,86.0
54,2020-03-18,0.0,4.0,217.0,2.0,2.0,2.0,101.0,116.0,0.0,2.0,1.0,140.0,1.0,0.0,60.0,80.0
55,2020-02-24,0.0,0.0,107.0,0.0,0.0,0.0,47.0,60.0,0.0,0.0,,,,,,
55,2020-02-25,0.0,0.0,123.0,0.0,0.0,0.0,66.0,57.0,0.0,0.0,,,,,,
55,2020-02-26,0.0,0.0,106.0,0.0,0.0,0.0,56.0,50.0,0.0,0.0,,,,,,
55,2020-02-27,0.0,0.0,94.0,0.0,0.0,0.0,48.0,46.0,0.0,0.0,,,,,,
55,2020-02-28,0.0,0.0,117.0,0.0,0.0,0.0,56.0,61.0,0.0,0.0,,,,,,
55,2020-02-29,0.0,0.0,105.0,0.0,0.0,0.0,53.0,52.0,0.0,0.0,,,,,,
55,2020-03-01,0.0,0.0,86.0,0.0,0.0,0.0,49.0,37.0,0.0,0.0,,,,,,
55,2020-03-02,0.0,0.0,104.0,0.0,0.0,0.0,54.0,50.0,0.0,0.0,,,,,,
55,2020-03-03,0.0,0.0,92.0,0.0,0.0,0.0,53.0,39.0,0.0,0.0,,,,,,
55,2020-03-04,0.0,0.0,124.0,0.0,0.0,0.0,68.0,56.0,0.0,0.0,,,,,,
55,2020-03-05,0.0,0.0,129.0,0.0,0.0,0.0,69.0,60.0,0.0,0.0,,,,,,
55,2020-03-06,0.0,0.0,99.0,0.0,0.0,0.0,44.0,55.0,0.0,0.0,,,,,,
55,2020-03-07,0.0,0.0,95.0,0.0,0.0,0.0,48.0,47.0,0.0,0.0,,,,,,
55,2020-03-08,0.0,0.0,123.0,0.0,0.0,0.0,62.0,61.0,0.0,0.0,,,,,,
55,2020-03-09,0.0,0.0,134.0,0.0,0.0,0.0,66.0,68.0,0.0,0.0,,,,,,
55,2020-03-10,0.0,0.0,113.0,0.0,0.0,0.0,66.0,47.0,0.0,0.0,,,,,,
55,2020-03-11,0.0,1.0,97.0,1.0,0.0,1.0,43.0,54.0,0.0,1.0,,,,,,
55,2020-03-12,0.0,2.0,115.0,0.0,2.0,0.0,58.0,57.0,0.0,0.0,,,,,,
55,2020-03-13,0.0,0.0,110.0,0.0,0.0,0.0,50.0,60.0,0.0,0.0,,,,,,
55,2020-03-14,0.0,5.0,92.0,0.0,2.0,3.0,45.0,47.0,0.0,0.0,,,,,,
55,2020-03-15,0.0,0.0,91.0,0.0,0.0,0.0,51.0,40.0,0.0,0.0,,,,,,
55,2020-03-16,0.0,1.0,84.0,1.0,0.0,1.0,36.0,48.0,0.0,1.0,,,,,,
55,2020-03-17,0.0,12.0,77.0,1.0,0.0,12.0,32.0,45.0,0.0,1.0,,,,,,
55,2020-03-18,0.0,2.0,71.0,2.0,1.0,1.0,35.0,36.0,1.0,1.0,,,,,,
56,2020-02-24,0.0,0.0,395.0,0.0,0.0,0.0,204.0,191.0,0.0,0.0,0.0,99.0,0.0,0.0,44.0,55.0
56,2020-02-25,0.0,0.0,387.0,0.0,0.0,0.0,187.0,200.0,0.0,0.0,0.0,78.0,0.0,0.0,32.0,46.0
56,2020-02-26,0.0,0.0,324.0,0.0,0.0,0.0,179.0,145.0,0.0,0.0,0.0,103.0,0.0,0.0,40.0,63.0
56,2020-02-27,0.0,0.0,338.0,0.0,0.0,0.0,168.0,170.0,0.0,0.0,0.0,105.0,0.0,0.0,39.0,66.0
56,2020-02-28,0.0,0.0,327.0,0.0,0.0,0.0,169.0,158.0,0.0,0.0,0.0,112.0,0.0,0.0,49.0,63.0
56,2020-02-29,0.0,0.0,319.0,0.0,0.0,0.0,156.0,163.0,0.0,0.0,0.0,129.0,0.0,0.0,53.0,76.0
56,2020-03-01,0.0,0.0,305.0,0.0,0.0,0.0,159.0,146.0,0.0,0.0,0.0,139.0,0.0,0.0,62.0,77.0
56,2020-03-02,0.0,0.0,372.0,0.0,0.0,0.0,195.0,177.0,0.0,0.0,0.0,99.0,0.0,0.0,42.0,57.0
56,2020-03-03,0.0,7.0,306.0,1.0,4.0,3.0,151.0,155.0,1.0,0.0,0.0,96.0,0.0,0.0,41.0,55.0
56,2020-03-04,0.0,65.0,352.0,0.0,24.0,41.0,174.0,178.0,0.0,0.0,0.0,82.0,0.0,0.0,34.0,48.0
56,2020-03-05,0.0,96.0,428.0,0.0,32.0,64.0,203.0,225.0,0.0,0.0,0.0,55.0,0.0,0.0,24.0,31.0
56,2020-03-06,0.0,69.0,398.0,0.0,20.0,49.0,185.0,213.0,0.0,0.0,0.0,59.0,0.0,0.0,28.0,31.0
56,2020-03-07,0.0,59.0,400.0,0.0,27.0,32.0,204.0,196.0,0.0,0.0,1.0,137.0,0.0,1.0,63.0,74.0
56,2020-03-08,0.0,15.0,398.0,0.0,8.0,7.0,215.0,183.0,0.0,0.0,1.0,148.0,0.0,1.0,49.0,99.0
56,2020-03-09,0.0,27.0,456.0,0.0,10.0,17.0,225.0,231.0,0.0,0.0,0.0,109.0,0.0,0.0,56.0,53.0
56,2020-03-10,0.0,52.0,478.0,0.0,17.0,35.0,220.0,258.0,0.0,0.0,0.0,74.0,0.0,0.0,38.0,36.0
56,2020-03-11,0.0,51.0,439.0,0.0,22.0,29.0,219.0,220.0,0.0,0.0,1.0,38.0,0.0,1.0,15.0,23.0
56,2020-03-12,0.0,69.0,493.0,1.0,34.0,35.0,231.0,262.0,0.0,1.0,0.0,69.0,0.0,0.0,28.0,41.0
56,2020-03-13,0.0,63.0,423.0,0.0,26.0,37.0,206.0,217.0,0.0,0.0,0.0,78.0,0.0,0.0,40.0,38.0
56,2020-03-14,0.0,41.0,383.0,0.0,21.0,20.0,207.0,176.0,0.0,0.0,1.0,151.0,0.0,1.0,64.0,87.0
56,2020-03-15,0.0,35.0,304.0,1.0,11.0,24.0,146.0,158.0,1.0,0.0,0.0,150.0,0.0,0.0,69.0,81.0
56,2020-03-16,0.0,29.0,300.0,0.0,9.0,20.0,133.0,167.0,0.0,0.0,6.0,80.0,2.0,4.0,36.0,44.0
56,2020-03-17,0.0,41.0,241.0,2.0,12.0,29.0,126.0,115.0,2.0,0.0,1.0,83.0,0.0,1.0,30.0,53.0
56,2020-03-18,0.0,56.0,251.0,3.0,15.0,41.0,109.0,142.0,2.0,1.0,0.0,63.0,0.0,0.0,25.0,38.0
57,2020-02-24,0.0,0.0,775.0,0.0,0.0,0.0,402.0,373.0,0.0,0.0,,,,,,
57,2020-02-25,0.0,0.0,735.0,0.0,0.0,0.0,356.0,379.0,0.0,0.0,,,,,,
57,2020-02-26,0.0,0.0,714.0,0.0,0.0,0.0,379.0,335.0,0.0,0.0,,,,,,
57,2020-02-27,0.0,0.0,727.0,0.0,0.0,0.0,356.0,371.0,0.0,0.0,,,,,,
57,2020-02-28,0.0,1.0,769.0,0.0,1.0,0.0,370.0,399.0,0.0,0.0,,,,,,
57,2020-02-29,0.0,0.0,747.0,0.0,0.0,0.0,399.0,348.0,0.0,0.0,,,,,,
57,2020-03-01,0.0,0.0,738.0,0.0,0.0,0.0,365.0,373.0,0.0,0.0,,,,,,
57,2020-03-02,0.0,0.0,795.0,0.0,0.0,0.0,417.0,378.0,0.0,0.0,,,,,,
57,2020-03-03,0.0,0.0,796.0,0.0,0.0,0.0,404.0,392.0,0.0,0.0,,,,,,
57,2020-03-04,0.0,0.0,764.0,0.0,0.0,0.0,376.0,388.0,0.0,0.0,,,,,,
57,2020-03-05,0.0,0.0,751.0,0.0,0.0,0.0,375.0,375.0,0.0,0.0,,,,,,
57,2020-03-06,0.0,0.0,730.0,0.0,0.0,0.0,364.0,366.0,0.0,0.0,,,,,,
57,2020-03-07,0.0,2.0,688.0,2.0,0.0,2.0,359.0,329.0,0.0,2.0,,,,,,
57,2020-03-08,0.0,1.0,662.0,0.0,0.0,1.0,333.0,329.0,0.0,0.0,,,,,,
57,2020-03-09,0.0,0.0,701.0,0.0,0.0,0.0,378.0,323.0,0.0,0.0,,,,,,
57,2020-03-10,0.0,5.0,690.0,2.0,2.0,3.0,355.0,335.0,0.0,2.0,,,,,,
57,2020-03-11,0.0,1.0,677.0,1.0,0.0,1.0,343.0,334.0,0.0,1.0,,,,,,
57,2020-03-12,0.0,2.0,718.0,1.0,0.0,2.0,352.0,366.0,0.0,1.0,,,,,,
57,2020-03-13,0.0,0.0,575.0,0.0,0.0,0.0,302.0,273.0,0.0,0.0,,,,,,
57,2020-03-14,0.0,2.0,652.0,1.0,1.0,1.0,335.0,317.0,0.0,1.0,,,,,,
57,2020-03-15,0.0,80.0,620.0,18.0,29.0,50.0,318.0,301.0,9.0,9.0,,,,,,
57,2020-03-16,0.0,101.0,570.0,26.0,41.0,60.0,285.0,285.0,18.0,8.0,,,,,,
57,2020-03-17,0.0,71.0,473.0,13.0,17.0,54.0,222.0,251.0,7.0,6.0,,,,,,
57,2020-03-18,0.0,103.0,508.0,29.0,27.0,76.0,241.0,267.0,10.0,19.0,,,,,,
58,2020-02-24,0.0,0.0,229.0,0.0,0.0,0.0,139.0,90.0,0.0,0.0,,,,,,
58,2020-02-25,0.0,0.0,204.0,0.0,0.0,0.0,111.0,93.0,0.0,0.0,,,,,,
58,2020-02-26,0.0,0.0,177.0,0.0,0.0,0.0,90.0,87.0,0.0,0.0,,,,,,
58,2020-02-27,0.0,0.0,177.0,0.0,0.0,0.0,86.0,91.0,0.0,0.0,,,,,,
58,2020-02-28,0.0,0.0,186.0,0.0,0.0,0.0,105.0,81.0,0.0,0.0,,,,,,
58,2020-02-29,0.0,0.0,183.0,0.0,0.0,0.0,98.0,85.0,0.0,0.0,,,,,,
58,2020-03-01,0.0,0.0,177.0,0.0,0.0,0.0,99.0,78.0,0.0,0.0,,,,,,
58,2020-03-02,0.0,3.0,197.0,0.0,1.0,2.0,113.0,84.0,0.0,0.0,,,,,,
58,2020-03-03,0.0,1.0,176.0,0.0,0.0,1.0,101.0,75.0,0.0,0.0,,,,,,
58,2020-03-04,0.0,1.0,168.0,1.0,0.0,1.0,84.0,84.0,0.0,1.0,,,,,,
58,2020-03-05,0.0,1.0,174.0,1.0,0.0,1.0,90.0,84.0,0.0,1.0,,,,,,
58,2020-03-06,0.0,2.0,187.0,2.0,0.0,2.0,88.0,99.0,0.0,2.0,,,,,,
58,2020-03-07,0.0,3.0,171.0,3.0,0.0,3.0,105.0,66.0,0.0,3.0,,,,,,
58,2020-03-08,0.0,2.0,173.0,2.0,1.0,1.0,93.0,80.0,1.0,1.0,,,,,,
58,2020-03-09,0.0,3.0,209.0,3.0,2.0,1.0,110.0,99.0,2.0,1.0,,,,,,
58,2020-03-10,0.0,3.0,182.0,3.0,0.0,3.0,106.0,76.0,0.0,3.0,,,,,,
58,2020-03-11,0.0,0.0,159.0,0.0,0.0,0.0,97.0,62.0,0.0,0.0,,,,,,
58,2020-03-12,0.0,4.0,176.0,4.0,1.0,3.0,94.0,82.0,1.0,3.0,,,,,,
58,2020-03-13,0.0,7.0,164.0,6.0,4.0,3.0,88.0,76.0,3.0,3.0,,,,,,
58,2020-03-14,0.0,3.0,144.0,3.0,1.0,2.0,77.0,67.0,1.0,2.0,,,,,,
58,2020-03-15,0.0,4.0,140.0,4.0,3.0,1.0,65.0,74.0,3.0,1.0,,,,,,
58,2020-03-16,0.0,10.0,134.0,2.0,5.0,5.0,80.0,54.0,2.0,0.0,,,,,,
58,2020-03-17,0.0,11.0,109.0,4.0,5.0,6.0,63.0,46.0,3.0,1.0,,,,,,
58,2020-03-18,0.0,10.0,95.0,3.0,4.0,6.0,54.0,41.0,3.0,0.0,,,,,,
59,2020-02-24,0.0,0.0,2188.0,0.0,0.0,0.0,1139.0,1049.0,0.0,0.0,0.0,794.0,0.0,0.0,340.0,454.0
59,2020-02-25,0.0,0.0,1864.0,0.0,0.0,0.0,945.0,918.0,0.0,0.0,0.0,664.0,0.0,0.0,275.0,389.0
59,2020-02-26,0.0,0.0,1935.0,0.0,0.0,0.0,989.0,946.0,0.0,0.0,0.0,690.0,0.0,0.0,312.0,378.0
59,2020-02-27,0.0,0.0,1844.0,0.0,0.0,0.0,907.0,936.0,0.0,0.0,0.0,661.0,0.0,0.0,292.0,369.0
59,2020-02-28,0.0,0.0,1864.0,0.0,0.0,0.0,911.0,953.0,0.0,0.0,0.0,704.0,0.0,0.0,303.0,401.0
59,2020-02-29,0.0,0.0,1827.0,0.0,0.0,0.0,898.0,929.0,0.0,0.0,0.0,870.0,0.0,0.0,380.0,490.0
59,2020-03-01,0.0,2.0,1731.0,1.0,2.0,0.0,883.0,847.0,1.0,0.0,0.0,778.0,0.0,0.0,341.0,437.0
59,2020-03-02,0.0,11.0,2090.0,1.0,4.0,7.0,1045.0,1045.0,0.0,1.0,0.0,834.0,0.0,0.0,361.0,473.0
59,2020-03-03,0.0,5.0,1947.0,1.0,1.0,4.0,971.0,976.0,0.0,1.0,0.0,711.0,0.0,0.0,302.0,409.0
59,2020-03-04,0.0,13.0,1817.0,0.0,3.0,10.0,921.0,896.0,0.0,0.0,0.0,700.0,0.0,0.0,325.0,375.0
59,2020-03-05,0.0,11.0,2048.0,2.0,3.0,8.0,1015.0,1033.0,1.0,1.0,0.0,775.0,0.0,0.0,360.0,415.0
59,2020-03-06,0.0,15.0,1963.0,1.0,7.0,8.0,998.0,965.0,1.0,0.0,0.0,676.0,0.0,0.0,290.0,386.0
59,2020-03-07,0.0,15.0,1799.0,1.0,6.0,9.0,933.0,866.0,1.0,0.0,0.0,770.0,0.0,0.0,356.0,414.0
59,2020-03-08,0.0,12.0,1819.0,1.0,7.0,5.0,928.0,891.0,0.0,1.0,2.0,745.0,2.0,0.0,331.0,414.0
59,2020-03-09,0.0,26.0,2240.0,2.0,14.0,12.0,1156.0,1084.0,1.0,1.0,0.0,879.0,0.0,0.0,383.0,496.0
59,2020-03-10,0.0,23.0,2036.0,5.0,12.0,11.0,999.0,1037.0,2.0,3.0,1.0,752.0,0.0,1.0,347.0,405.0
59,2020-03-11,0.0,18.0,2028.0,2.0,7.0,11.0,1002.0,1026.0,1.0,1.0,3.0,759.0,1.0,2.0,347.0,412.0
59,2020-03-12,0.0,8.0,1942.0,3.0,5.0,3.0,995.0,947.0,2.0,1.0,3.0,756.0,2.0,1.0,344.0,412.0
59,2020-03-13,0.0,27.0,1719.0,13.0,15.0,12.0,892.0,827.0,6.0,7.0,2.0,668.0,2.0,0.0,319.0,349.0
