reg,date_de_passage,sursaud_cl_age_corona,nbre_pass_corona,nbre_pass_tot,nbre_hospit_corona,nbre_pass_corona_h,nbre_pass_corona_f,nbre_pass_tot_h,nbre_pass_tot_f,nbre_hospit_corona_h,nbre_hospit_corona_f,nbre_acte_corona,nbre_acte_tot,nbre_acte_corona_h,nbre_acte_corona_f,nbre_acte_tot_h,nbre_acte_tot_f
3,2020-03-09,E,0.0,10.0,0.0,,,,,,,,,,,,
3,2020-03-10,0,0.0,285.0,0.0,0.0,0.0,132.0,153.0,0.0,0.0,,,,,,
3,2020-03-10,A,0.0,89.0,0.0,,,,,,,,,,,,
3,2020-03-10,B,0.0,130.0,0.0,,,,,,,,,,,,
3,2020-03-10,C,0.0,45.0,0.0,,,,,,,,,,,,
3,2020-03-10,D,0.0,10.0,0.0,,,,,,,,,,,,
3,2020-03-10,E,0.0,11.0,0.0,,,,,,,,,,,,
3,2020-03-11,0,0.0,297.0,0.0,0.0,0.0,150.0,147.0,0.0,0.0,,,,,,
3,2020-03-11,A,0.0,94.0,0.0,,,,,,,,,,,,
3,2020-03-11,B,0.0,137.0,0.0,,,,,,,,,,,,
3,2020-03-11,C,0.0,42.0,0.0,,,,,,,,,,,,
3,2020-03-11,D,0.0,15.0,0.0,,,,,,,,,,,,
3,2020-03-11,E,0.0,9.0,0.0,,,,,,,,,,,,
3,2020-03-12,0,0.0,309.0,0.0,0.0,0.0,150.0,159.0,0.0,0.0,,,,,,
3,2020-03-12,A,0.0,113.0,0.0,,,,,,,,,,,,
3,2020-03-12,B,0.0,129.0,0.0,,,,,,,,,,,,
3,2020-03-12,C,0.0,54.0,0.0,,,,,,,,,,,,
3,2020-03-12,D,0.0,8.0,0.0,,,,,,,,,,,,
3,2020-03-12,E,0.0,5.0,0.0,,,,,,,,,,,,
3,2020-03-13,0,0.0,240.0,0.0,0.0,0.0,105.0,135.0,0.0,0.0,,,,,,
3,2020-03-13,A,0.0,82.0,0.0,,,,,,,,,,,,
3,2020-03-13,B,0.0,96.0,0.0,,,,,,,,,,,,
3,2020-03-13,C,0.0,50.0,0.0,,,,,,,,,,,,
3,2020-03-13,D,0.0,6.0,0.0,,,,,,,,,,,,
3,2020-03-13,E,0.0,6.0,0.0,,,,,,,,,,,,
3,2020-03-14,0,0.0,234.0,0.0,0.0,0.0,120.0,114.0,0.0,0.0,,,,,,
3,2020-03-14,A,0.0,83.0,0.0,,,,,,,,,,,,
3,2020-03-14,B,0.0,97.0,0.0,,,,,,,,,,,,
3,2020-03-14,C,0.0,45.0,0.0,,,,,,,,,,,,
3,2020-03-14,D,0.0,5.0,0.0,,,,,,,,,,,,
3,2020-03-14,E,0.0,4.0,0.0,,,,,,,,,,,,
3,2020-03-15,0,0.0,225.0,0.0,0.0,0.0,119.0,106.0,0.0,0.0,,,,,,
3,2020-03-15,A,0.0,72.0,0.0,,,,,,,,,,,,
3,2020-03-15,B,0.0,100.0,0.0,,,,,,,,,,,,
3,2020-03-15,C,0.0,33.0,0.0,,,,,,,,,,,,
3,2020-03-15,D,0.0,9.0,0.0,,,,,,,,,,,,
3,2020-03-15,E,0.0,11.0,0.0,,,,,,,,,,,,
3,2020-03-16,0,0.0,237.0,0.0,0.0,0.0,123.0,114.0,0.0,0.0,,,,,,
3,2020-03-16,A,0.0,86.0,0.0,,,,,,,,,,,,
3,2020-03-16,B,0.0,95.0,0.0,,,,,,,,,,,,
3,2020-03-16,C,0.0,38.0,0.0,,,,,,,,,,,,
3,2020-03-16,D,0.0,12.0,0.0,,,,,,,,,,,,
3,2020-03-16,E,0.0,6.0,0.0,,,,,,,,,,,,
3,2020-03-17,0,1.0,209.0,0.0,0.0,1.0,106.0,103.0,0.0,0.0,,,,,,
3,2020-03-17,A,0.0,70.0,0.0,,,,,,,,,,,,
3,2020-03-17,B,1.0,91.0,0.0,,,,,,,,,,,,
3,2020-03-17,C,0.0,36.0,0.0,,,,,,,,,,,,
3,2020-03-17,D,0.0,9.0,0.0,,,,,,,,,,,,
3,2020-03-17,E,0.0,3.0,0.0,,,,,,,,,,,,
3,2020-03-18,0,,,,,,,,,,,,,,,
3,2020-03-18,A,,,,,,,,,,,,,,,
3,2020-03-18,B,,,,,,,,,,,,,,,
3,2020-03-18,C,,,,,,,,,,,,,,,
3,2020-03-18,D,,,,,,,,,,,,,,,
3,2020-03-18,E,,,,,,,,,,,,,,,
4,2020-02-24,0,0.0,579.0,0.0,0.0,0.0,298.0,281.0,0.0,0.0,,,,,,
4,2020-02-24,A,0.0,155.0,0.0,,,,,,,,,,,,
4,2020-02-24,B,0.0,197.0,0.0,,,,,,,,,,,,
4,2020-02-24,C,0.0,132.0,0.0,,,,,,,,,,,,
4,2020-02-24,D,0.0,46.0,0.0,,,,,,,,,,,,
4,2020-02-24,E,0.0,49.0,0.0,,,,,,,,,,,,
4,2020-02-25,0,0.0,489.0,0.0,0.0,0.0,262.0,227.0,0.0,0.0,,,,,,
4,2020-02-25,A,0.0,124.0,0.0,,,,,,,,,,,,
4,2020-02-25,B,0.0,173.0,0.0,,,,,,,,,,,,
4,2020-02-25,C,0.0,99.0,0.0,,,,,,,,,,,,
4,2020-02-25,D,0.0,43.0,0.0,,,,,,,,,,,,
4,2020-02-25,E,0.0,50.0,0.0,,,,,,,,,,,,
4,2020-02-26,0,0.0,477.0,0.0,0.0,0.0,245.0,232.0,0.0,0.0,,,,,,
4,2020-02-26,A,0.0,134.0,0.0,,,,,,,,,,,,
4,2020-02-26,B,0.0,151.0,0.0,,,,,,,,,,,,
4,2020-02-26,C,0.0,103.0,0.0,,,,,,,,,,,,
4,2020-02-26,D,0.0,37.0,0.0,,,,,,,,,,,,
4,2020-02-26,E,0.0,52.0,0.0,,,,,,,,,,,,
4,2020-02-27,0,0.0,425.0,0.0,0.0,0.0,219.0,206.0,0.0,0.0,,,,,,
4,2020-02-27,A,0.0,117.0,0.0,,,,,,,,,,,,
4,2020-02-27,B,0.0,140.0,0.0,,,,,,,,,,,,
4,2020-02-27,C,0.0,84.0,0.0,,,,,,,,,,,,
4,2020-02-27,D,0.0,46.0,0.0,,,,,,,,,,,,
4,2020-02-27,E,0.0,38.0,0.0,,,,,,,,,,,,
4,2020-02-28,0,0.0,521.0,0.0,0.0,0.0,245.0,276.0,0.0,0.0,,,,,,
4,2020-02-28,A,0.0,158.0,0.0,,,,,,,,,,,,
4,2020-02-28,B,0.0,157.0,0.0,,,,,,,,,,,,
4,2020-02-28,C,0.0,117.0,0.0,,,,,,,,,,,,
4,2020-02-28,D,0.0,42.0,0.0,,,,,,,,,,,,
4,2020-02-28,E,0.0,47.0,0.0,,,,,,,,,,,,
4,2020-02-29,0,0.0,554.0,0.0,0.0,0.0,305.0,248.0,0.0,0.0,,,,,,
4,2020-02-29,A,0.0,132.0,0.0,,,,,,,,,,,,
4,2020-02-29,B,0.0,181.0,0.0,,,,,,,,,,,,
4,2020-02-29,C,0.0,139.0,0.0,,,,,,,,,,,,
4,2020-02-29,D,0.0,50.0,0.0,,,,,,,,,,,,
4,2020-02-29,E,0.0,52.0,0.0,,,,,,,,,,,,
4,2020-03-01,0,0.0,514.0,0.0,0.0,0.0,282.0,232.0,0.0,0.0,,,,,,
4,2020-03-01,A,0.0,133.0,0.0,,,,,,,,,,,,
4,2020-03-01,B,0.0,209.0,0.0,,,,,,,,,,,,
4,2020-03-01,C,0.0,100.0,0.0,,,,,,,,,,,,
4,2020-03-01,D,0.0,30.0,0.0,,,,,,,,,,,,
4,2020-03-01,E,0.0,42.0,0.0,,,,,,,,,,,,
4,2020-03-02,0,1.0,533.0,1.0,0.0,1.0,274.0,259.0,0.0,1.0,,,,,,
4,2020-03-02,A,0.0,167.0,0.0,,,,,,,,,,,,
4,2020-03-02,B,0.0,176.0,0.0,,,,,,,,,,,,
4,2020-03-02,C,1.0,113.0,1.0,,,,,,,,,,,,
4,2020-03-02,D,0.0,40.0,0.0,,,,,,,,,,,,
4,2020-03-02,E,0.0,37.0,0.0,,,,,,,,,,,,
4,2020-03-03,0,0.0,470.0,0.0,0.0,0.0,251.0,219.0,0.0,0.0,,,,,,
4,2020-03-03,A,0.0,108.0,0.0,,,,,,,,,,,,
4,2020-03-03,B,0.0,164.0,0.0,,,,,,,,,,,,
4,2020-03-03,C,0.0,120.0,0.0,,,,,,,,,,,,
4,2020-03-03,D,0.0,38.0,0.0,,,,,,,,,,,,
4,2020-03-03,E,0.0,40.0,0.0,,,,,,,,,,,,
4,2020-03-04,0,0.0,512.0,0.0,0.0,0.0,276.0,236.0,0.0,0.0,,,,,,
4,2020-03-04,A,0.0,134.0,0.0,,,,,,,,,,,,
4,2020-03-04,B,0.0,174.0,0.0,,,,,,,,,,,,
4,2020-03-04,C,0.0,110.0,0.0,,,,,,,,,,,,
4,2020-03-04,D,0.0,44.0,0.0,,,,,,,,,,,,
4,2020-03-04,E,0.0,50.0,0.0,,,,,,,,,,,,
4,2020-03-05,0,0.0,495.0,0.0,0.0,0.0,235.0,260.0,0.0,0.0,,,,,,
4,2020-03-05,A,0.0,134.0,0.0,,,,,,,,,,,,
4,2020-03-05,B,0.0,177.0,0.0,,,,,,,,,,,,
4,2020-03-05,C,0.0,102.0,0.0,,,,,,,,,,,,
4,2020-03-05,D,0.0,31.0,0.0,,,,,,,,,,,,
4,2020-03-05,E,0.0,51.0,0.0,,,,,,,,,,,,
4,2020-03-06,0,4.0,568.0,4.0,1.0,3.0,290.0,278.0,1.0,3.0,,,,,,
4,2020-03-06,A,1.0,139.0,1.0,,,,,,,,,,,,
4,2020-03-06,B,2.0,198.0,2.0,,,,,,,,,,,,
4,2020-03-06,C,1.0,133.0,1.0,,,,,,,,,,,,
4,2020-03-06,D,0.0,48.0,0.0,,,,,,,,,,,,
4,2020-03-06,E,0.0,50.0,0.0,,,,,,,,,,,,
4,2020-03-07,0,0.0,540.0,0.0,0.0,0.0,280.0,260.0,0.0,0.0,,,,,,
4,2020-03-07,A,0.0,113.0,0.0,,,,,,,,,,,,
4,2020-03-07,B,0.0,212.0,0.0,,,,,,,,,,,,
4,2020-03-07,C,0.0,123.0,0.0,,,,,,,,,,,,
4,2020-03-07,D,0.0,46.0,0.0,,,,,,,,,,,,
4,2020-03-07,E,0.0,46.0,0.0,,,,,,,,,,,,
4,2020-03-08,0,0.0,536.0,0.0,0.0,0.0,308.0,228.0,0.0,0.0,,,,,,
4,2020-03-08,A,0.0,149.0,0.0,,,,,,,,,,,,
4,2020-03-08,B,0.0,200.0,0.0,,,,,,,,,,,,
4,2020-03-08,C,0.0,108.0,0.0,,,,,,,,,,,,
4,2020-03-08,D,0.0,41.0,0.0,,,,,,,,,,,,
4,2020-03-08,E,0.0,38.0,0.0,,,,,,,,,,,,
4,2020-03-09,0,2.0,549.0,1.0,1.0,1.0,288.0,261.0,1.0,0.0,,,,,,
4,2020-03-09,A,0.0,139.0,0.0,,,,,,,,,,,,
4,2020-03-09,B,2.0,174.0,1.0,,,,,,,,,,,,
4,2020-03-09,C,0.0,134.0,0.0,,,,,,,,,,,,
4,2020-03-09,D,0.0,38.0,0.0,,,,,,,,,,,,
4,2020-03-09,E,0.0,64.0,0.0,,,,,,,,,,,,
4,2020-03-10,0,7.0,486.0,7.0,5.0,2.0,282.0,204.0,5.0,2.0,,,,,,
4,2020-03-10,A,0.0,135.0,0.0,,,,,,,,,,,,
4,2020-03-10,B,5.0,163.0,5.0,,,,,,,,,,,,
4,2020-03-10,C,2.0,110.0,2.0,,,,,,,,,,,,
4,2020-03-10,D,0.0,29.0,0.0,,,,,,,,,,,,
4,2020-03-10,E,0.0,49.0,0.0,,,,,,,,,,,,
4,2020-03-11,0,12.0,481.0,11.0,8.0,4.0,277.0,204.0,7.0,4.0,,,,,,
4,2020-03-11,A,1.0,120.0,1.0,,,,,,,,,,,,
4,2020-03-11,B,3.0,166.0,3.0,,,,,,,,,,,,
4,2020-03-11,C,5.0,101.0,4.0,,,,,,,,,,,,
4,2020-03-11,D,1.0,38.0,1.0,,,,,,,,,,,,
4,2020-03-11,E,2.0,56.0,2.0,,,,,,,,,,,,
4,2020-03-12,0,29.0,515.0,29.0,11.0,18.0,276.0,239.0,11.0,18.0,,,,,,
4,2020-03-12,A,3.0,146.0,3.0,,,,,,,,,,,,
4,2020-03-12,B,10.0,165.0,10.0,,,,,,,,,,,,
4,2020-03-12,C,10.0,110.0,10.0,,,,,,,,,,,,
4,2020-03-12,D,6.0,44.0,6.0,,,,,,,,,,,,
4,2020-03-12,E,0.0,50.0,0.0,,,,,,,,,,,,
4,2020-03-13,0,1.0,475.0,0.0,0.0,1.0,271.0,204.0,0.0,0.0,,,,,,
4,2020-03-13,A,0.0,109.0,0.0,,,,,,,,,,,,
4,2020-03-13,B,1.0,188.0,0.0,,,,,,,,,,,,
4,2020-03-13,C,0.0,93.0,0.0,,,,,,,,,,,,
4,2020-03-13,D,0.0,35.0,0.0,,,,,,,,,,,,
4,2020-03-13,E,0.0,50.0,0.0,,,,,,,,,,,,
4,2020-03-14,0,0.0,504.0,0.0,0.0,0.0,285.0,219.0,0.0,0.0,,,,,,
4,2020-03-14,A,0.0,133.0,0.0,,,,,,,,,,,,
4,2020-03-14,B,0.0,177.0,0.0,,,,,,,,,,,,
4,2020-03-14,C,0.0,110.0,0.0,,,,,,,,,,,,
4,2020-03-14,D,0.0,41.0,0.0,,,,,,,,,,,,
4,2020-03-14,E,0.0,43.0,0.0,,,,,,,,,,,,
4,2020-03-15,0,0.0,445.0,0.0,0.0,0.0,246.0,199.0,0.0,0.0,,,,,,
4,2020-03-15,A,0.0,122.0,0.0,,,,,,,,,,,,
4,2020-03-15,B,0.0,162.0,0.0,,,,,,,,,,,,
4,2020-03-15,C,0.0,83.0,0.0,,,,,,,,,,,,
4,2020-03-15,D,0.0,37.0,0.0,,,,,,,,,,,,
4,2020-03-15,E,0.0,41.0,0.0,,,,,,,,,,,,
4,2020-03-16,0,0.0,434.0,0.0,0.0,0.0,237.0,197.0,0.0,0.0,,,,,,
4,2020-03-16,A,0.0,110.0,0.0,,,,,,,,,,,,
4,2020-03-16,B,0.0,126.0,0.0,,,,,,,,,,,,
4,2020-03-16,C,0.0,109.0,0.0,,,,,,,,,,,,
4,2020-03-16,D,0.0,42.0,0.0,,,,,,,,,,,,
4,2020-03-16,E,0.0,47.0,0.0,,,,,,,,,,,,
4,2020-03-17,0,1.0,342.0,0.0,1.0,0.0,188.0,154.0,0.0,0.0,,,,,,
4,2020-03-17,A,0.0,83.0,0.0,,,,,,,,,,,,
4,2020-03-17,B,1.0,116.0,0.0,,,,,,,,,,,,
4,2020-03-17,C,0.0,79.0,0.0,,,,,,,,,,,,
4,2020-03-17,D,0.0,30.0,0.0,,,,,,,,,,,,
4,2020-03-17,E,0.0,34.0,0.0,,,,,,,,,,,,
4,2020-03-18,0,0.0,288.0,0.0,0.0,0.0,164.0,124.0,0.0,0.0,,,,,,
4,2020-03-18,A,0.0,65.0,0.0,,,,,,,,,,,,
4,2020-03-18,B,0.0,90.0,0.0,,,,,,,,,,,,
4,2020-03-18,C,0.0,66.0,0.0,,,,,,,,,,,,
4,2020-03-18,D,0.0,37.0,0.0,,,,,,,,,,,,
4,2020-03-18,E,0.0,30.0,0.0,,,,,,,,,,,,
6,2020-02-24,0,0.0,142.0,0.0,0.0,0.0,85.0,57.0,0.0,0.0,,,,,,
6,2020-02-24,A,0.0,47.0,0.0,,,,,,,,,,,,
6,2020-02-24,B,0.0,75.0,0.0,,,,,,,,,,,,
6,2020-02-24,C,0.0,14.0,0.0,,,,,,,,,,,,
6,2020-02-24,D,0.0,5.0,0.0,,,,,,,,,,,,
6,2020-02-24,E,0.0,1.0,0.0,,,,,,,,,,,,
6,2020-02-25,0,0.0,127.0,0.0,0.0,0.0,54.0,73.0,0.0,0.0,,,,,,
6,2020-02-25,A,0.0,47.0,0.0,,,,,,,,,,,,
6,2020-02-25,B,0.0,61.0,0.0,,,,,,,,,,,,
6,2020-02-25,C,0.0,13.0,0.0,,,,,,,,,,,,
6,2020-02-25,D,0.0,1.0,0.0,,,,,,,,,,,,
6,2020-02-25,E,0.0,5.0,0.0,,,,,,,,,,,,
6,2020-02-26,0,0.0,141.0,0.0,0.0,0.0,68.0,73.0,0.0,0.0,,,,,,
6,2020-02-26,A,0.0,60.0,0.0,,,,,,,,,,,,
6,2020-02-26,B,0.0,53.0,0.0,,,,,,,,,,,,
6,2020-02-26,C,0.0,15.0,0.0,,,,,,,,,,,,
6,2020-02-26,D,0.0,10.0,0.0,,,,,,,,,,,,
6,2020-02-26,E,0.0,3.0,0.0,,,,,,,,,,,,
6,2020-02-27,0,0.0,116.0,0.0,0.0,0.0,54.0,62.0,0.0,0.0,,,,,,
6,2020-02-27,A,0.0,42.0,0.0,,,,,,,,,,,,
6,2020-02-27,B,0.0,51.0,0.0,,,,,,,,,,,,
6,2020-02-27,C,0.0,14.0,0.0,,,,,,,,,,,,
6,2020-02-27,D,0.0,4.0,0.0,,,,,,,,,,,,
6,2020-02-27,E,0.0,5.0,0.0,,,,,,,,,,,,
6,2020-02-28,0,0.0,119.0,0.0,0.0,0.0,66.0,53.0,0.0,0.0,,,,,,
6,2020-02-28,A,0.0,53.0,0.0,,,,,,,,,,,,
6,2020-02-28,B,0.0,45.0,0.0,,,,,,,,,,,,
6,2020-02-28,C,0.0,14.0,0.0,,,,,,,,,,,,
6,2020-02-28,D,0.0,5.0,0.0,,,,,,,,,,,,
6,2020-02-28,E,0.0,2.0,0.0,,,,,,,,,,,,
6,2020-02-29,0,0.0,145.0,0.0,0.0,0.0,87.0,58.0,0.0,0.0,,,,,,
6,2020-02-29,A,0.0,61.0,0.0,,,,,,,,,,,,
6,2020-02-29,B,0.0,58.0,0.0,,,,,,,,,,,,
6,2020-02-29,C,0.0,17.0,0.0,,,,,,,,,,,,
6,2020-02-29,D,0.0,4.0,0.0,,,,,,,,,,,,
6,2020-02-29,E,0.0,5.0,0.0,,,,,,,,,,,,
6,2020-03-01,0,0.0,150.0,0.0,0.0,0.0,90.0,60.0,0.0,0.0,,,,,,
6,2020-03-01,A,0.0,68.0,0.0,,,,,,,,,,,,
6,2020-03-01,B,0.0,63.0,0.0,,,,,,,,,,,,
6,2020-03-01,C,0.0,9.0,0.0,,,,,,,,,,,,
6,2020-03-01,D,0.0,4.0,0.0,,,,,,,,,,,,
6,2020-03-01,E,0.0,6.0,0.0,,,,,,,,,,,,
6,2020-03-02,0,0.0,156.0,0.0,0.0,0.0,86.0,70.0,0.0,0.0,,,,,,
6,2020-03-02,A,0.0,63.0,0.0,,,,,,,,,,,,
6,2020-03-02,B,0.0,59.0,0.0,,,,,,,,,,,,
6,2020-03-02,C,0.0,29.0,0.0,,,,,,,,,,,,
6,2020-03-02,D,0.0,4.0,0.0,,,,,,,,,,,,
6,2020-03-02,E,0.0,1.0,0.0,,,,,,,,,,,,
6,2020-03-03,0,0.0,113.0,0.0,0.0,0.0,57.0,56.0,0.0,0.0,,,,,,
6,2020-03-03,A,0.0,45.0,0.0,,,,,,,,,,,,
6,2020-03-03,B,0.0,45.0,0.0,,,,,,,,,,,,
6,2020-03-03,C,0.0,17.0,0.0,,,,,,,,,,,,
6,2020-03-03,D,0.0,5.0,0.0,,,,,,,,,,,,
6,2020-03-03,E,0.0,1.0,0.0,,,,,,,,,,,,
6,2020-03-04,0,0.0,128.0,0.0,0.0,0.0,68.0,60.0,0.0,0.0,,,,,,
6,2020-03-04,A,0.0,55.0,0.0,,,,,,,,,,,,
6,2020-03-04,B,0.0,51.0,0.0,,,,,,,,,,,,
6,2020-03-04,C,0.0,18.0,0.0,,,,,,,,,,,,
6,2020-03-04,D,0.0,2.0,0.0,,,,,,,,,,,,
6,2020-03-04,E,0.0,2.0,0.0,,,,,,,,,,,,
6,2020-03-05,0,0.0,120.0,0.0,0.0,0.0,68.0,52.0,0.0,0.0,,,,,,
6,2020-03-05,A,0.0,50.0,0.0,,,,,,,,,,,,
6,2020-03-05,B,0.0,43.0,0.0,,,,,,,,,,,,
6,2020-03-05,C,0.0,15.0,0.0,,,,,,,,,,,,
6,2020-03-05,D,0.0,6.0,0.0,,,,,,,,,,,,
6,2020-03-05,E,0.0,6.0,0.0,,,,,,,,,,,,
6,2020-03-06,0,0.0,138.0,0.0,0.0,0.0,70.0,68.0,0.0,0.0,,,,,,
6,2020-03-06,A,0.0,53.0,0.0,,,,,,,,,,,,
6,2020-03-06,B,0.0,61.0,0.0,,,,,,,,,,,,
6,2020-03-06,C,0.0,18.0,0.0,,,,,,,,,,,,
6,2020-03-06,D,0.0,4.0,0.0,,,,,,,,,,,,
6,2020-03-06,E,0.0,2.0,0.0,,,,,,,,,,,,
6,2020-03-07,0,0.0,122.0,0.0,0.0,0.0,57.0,65.0,0.0,0.0,,,,,,
6,2020-03-07,A,0.0,40.0,0.0,,,,,,,,,,,,
6,2020-03-07,B,0.0,57.0,0.0,,,,,,,,,,,,
6,2020-03-07,C,0.0,17.0,0.0,,,,,,,,,,,,
6,2020-03-07,D,0.0,6.0,0.0,,,,,,,,,,,,
6,2020-03-07,E,0.0,2.0,0.0,,,,,,,,,,,,
6,2020-03-08,0,0.0,115.0,0.0,0.0,0.0,66.0,49.0,0.0,0.0,,,,,,
6,2020-03-08,A,0.0,44.0,0.0,,,,,,,,,,,,
6,2020-03-08,B,0.0,44.0,0.0,,,,,,,,,,,,
6,2020-03-08,C,0.0,19.0,0.0,,,,,,,,,,,,
6,2020-03-08,D,0.0,2.0,0.0,,,,,,,,,,,,
6,2020-03-08,E,0.0,6.0,0.0,,,,,,,,,,,,
6,2020-03-09,0,0.0,122.0,0.0,0.0,0.0,70.0,52.0,0.0,0.0,,,,,,
6,2020-03-09,A,0.0,41.0,0.0,,,,,,,,,,,,
6,2020-03-09,B,0.0,58.0,0.0,,,,,,,,,,,,
6,2020-03-09,C,0.0,13.0,0.0,,,,,,,,,,,,
6,2020-03-09,D,0.0,4.0,0.0,,,,,,,,,,,,
6,2020-03-09,E,0.0,6.0,0.0,,,,,,,,,,,,
6,2020-03-10,0,0.0,140.0,0.0,0.0,0.0,81.0,59.0,0.0,0.0,,,,,,
6,2020-03-10,A,0.0,58.0,0.0,,,,,,,,,,,,
6,2020-03-10,B,0.0,52.0,0.0,,,,,,,,,,,,
6,2020-03-10,C,0.0,23.0,0.0,,,,,,,,,,,,
6,2020-03-10,D,0.0,3.0,0.0,,,,,,,,,,,,
6,2020-03-10,E,0.0,4.0,0.0,,,,,,,,,,,,
6,2020-03-11,0,0.0,110.0,0.0,0.0,0.0,58.0,52.0,0.0,0.0,,,,,,
6,2020-03-11,A,0.0,47.0,0.0,,,,,,,,,,,,
6,2020-03-11,B,0.0,41.0,0.0,,,,,,,,,,,,
6,2020-03-11,C,0.0,11.0,0.0,,,,,,,,,,,,
6,2020-03-11,D,0.0,7.0,0.0,,,,,,,,,,,,
6,2020-03-11,E,0.0,4.0,0.0,,,,,,,,,,,,
6,2020-03-12,0,0.0,110.0,0.0,0.0,0.0,71.0,39.0,0.0,0.0,,,,,,
6,2020-03-12,A,0.0,35.0,0.0,,,,,,,,,,,,
6,2020-03-12,B,0.0,44.0,0.0,,,,,,,,,,,,
6,2020-03-12,C,0.0,20.0,0.0,,,,,,,,,,,,
6,2020-03-12,D,0.0,6.0,0.0,,,,,,,,,,,,
6,2020-03-12,E,0.0,5.0,0.0,,,,,,,,,,,,
6,2020-03-13,0,0.0,147.0,0.0,0.0,0.0,82.0,65.0,0.0,0.0,,,,,,
6,2020-03-13,A,0.0,64.0,0.0,,,,,,,,,,,,
6,2020-03-13,B,0.0,59.0,0.0,,,,,,,,,,,,
6,2020-03-13,C,0.0,18.0,0.0,,,,,,,,,,,,
6,2020-03-13,D,0.0,3.0,0.0,,,,,,,,,,,,
6,2020-03-13,E,0.0,3.0,0.0,,,,,,,,,,,,
6,2020-03-14,0,0.0,129.0,0.0,0.0,0.0,70.0,59.0,0.0,0.0,,,,,,
6,2020-03-14,A,0.0,47.0,0.0,,,,,,,,,,,,
6,2020-03-14,B,0.0,54.0,0.0,,,,,,,,,,,,
6,2020-03-14,C,0.0,18.0,0.0,,,,,,,,,,,,
6,2020-03-14,D,0.0,7.0,0.0,,,,,,,,,,,,
6,2020-03-14,E,0.0,3.0,0.0,,,,,,,,,,,,
6,2020-03-15,0,0.0,136.0,0.0,0.0,0.0,80.0,56.0,0.0,0.0,,,,,,
6,2020-03-15,A,0.0,48.0,0.0,,,,,,,,,,,,
6,2020-03-15,B,0.0,68.0,0.0,,,,,,,,,,,,
6,2020-03-15,C,0.0,15.0,0.0,,,,,,,,,,,,
6,2020-03-15,D,0.0,3.0,0.0,,,,,,,,,,,,
6,2020-03-15,E,0.0,2.0,0.0,,,,,,,,,,,,
6,2020-03-16,0,0.0,113.0,0.0,0.0,0.0,76.0,37.0,0.0,0.0,,,,,,
6,2020-03-16,A,0.0,45.0,0.0,,,,,,,,,,,,
6,2020-03-16,B,0.0,38.0,0.0,,,,,,,,,,,,
6,2020-03-16,C,0.0,25.0,0.0,,,,,,,,,,,,
6,2020-03-16,D,0.0,4.0,0.0,,,,,,,,,,,,
6,2020-03-16,E,0.0,1.0,0.0,,,,,,,,,,,,
6,2020-03-17,0,0.0,91.0,0.0,0.0,0.0,47.0,44.0,0.0,0.0,,,,,,
6,2020-03-17,A,0.0,32.0,0.0,,,,,,,,,,,,
6,2020-03-17,B,0.0,45.0,0.0,,,,,,,,,,,,
6,2020-03-17,C,0.0,11.0,0.0,,,,,,,,,,,,
6,2020-03-17,D,0.0,2.0,0.0,,,,,,,,,,,,
6,2020-03-17,E,0.0,1.0,0.0,,,,,,,,,,,,
6,2020-03-18,0,4.0,66.0,0.0,2.0,2.0,34.0,32.0,0.0,0.0,,,,,,
6,2020-03-18,A,0.0,16.0,0.0,,,,,,,,,,,,
6,2020-03-18,B,3.0,31.0,0.0,,,,,,,,,,,,
6,2020-03-18,C,1.0,14.0,0.0,,,,,,,,,,,,
6,2020-03-18,D,0.0,5.0,0.0,,,,,,,,,,,,
6,2020-03-18,E,,,,,,,,,,,,,,,
7,2020-02-24,0,0.0,33.0,0.0,0.0,0.0,20.0,13.0,0.0,0.0,,,,,,
7,2020-02-24,A,0.0,4.0,0.0,,,,,,,,,,,,
7,2020-02-24,B,0.0,17.0,0.0,,,,,,,,,,,,
7,2020-02-24,C,0.0,10.0,0.0,,,,,,,,,,,,
7,2020-02-24,D,0.0,2.0,0.0,,,,,,,,,,,,
7,2020-02-24,E,,,,,,,,,,,,,,,
7,2020-02-25,0,0.0,21.0,0.0,0.0,0.0,15.0,6.0,0.0,0.0,,,,,,
7,2020-02-25,A,0.0,1.0,0.0,,,,,,,,,,,,
7,2020-02-25,B,0.0,15.0,0.0,,,,,,,,,,,,
7,2020-02-25,C,0.0,3.0,0.0,,,,,,,,,,,,
7,2020-02-25,D,0.0,1.0,0.0,,,,,,,,,,,,
7,2020-02-25,E,0.0,1.0,0.0,,,,,,,,,,,,
7,2020-02-26,0,0.0,27.0,0.0,0.0,0.0,17.0,10.0,0.0,0.0,,,,,,
7,2020-02-26,A,0.0,2.0,0.0,,,,,,,,,,,,
7,2020-02-26,B,0.0,15.0,0.0,,,,,,,,,,,,
7,2020-02-26,C,0.0,7.0,0.0,,,,,,,,,,,,
7,2020-02-26,D,0.0,2.0,0.0,,,,,,,,,,,,
7,2020-02-26,E,0.0,1.0,0.0,,,,,,,,,,,,
7,2020-02-27,0,0.0,26.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,,,,,,
7,2020-02-27,A,,,,,,,,,,,,,,,
7,2020-02-27,B,0.0,14.0,0.0,,,,,,,,,,,,
7,2020-02-27,C,0.0,5.0,0.0,,,,,,,,,,,,
